/Users/irene/Downloads/exam/exam2014/VKo_27_2.txt	65	aver	325	7	10	10	11	27	26	1	8	31	42	5	31	0	4	41	5	10	109	
/Users/irene/Downloads/exam/exam2014/VKo_29_2.txt	70	best	296	2	4	6	21	45	45	0	10	26	23	12	14	0	2	30	1	7	75	
/Users/irene/Downloads/exam/exam2014/VKo_31_2.txt	60	aver	281	6	1	3	17	32	32	0	5	17	34	7	17	1	1	31	2	7	76	
/Users/irene/Downloads/exam/exam2014/VKo_32_2.txt	40	worst	185	3	2	5	7	20	18	2	5	23	20	5	13	0	3	21	4	8	61	
/Users/irene/Downloads/exam/exam2014/VKo_33_2.txt	55	aver	223	4	2	11	7	19	19	0	4	18	26	3	18	0	8	27	4	8	65	
/Users/irene/Downloads/exam/exam2014/VKo_36_2.txt	65	aver	337	8	3	6	16	33	31	2	9	34	46	5	23	0	4	34	2	7	108	
/Users/irene/Downloads/exam/exam2014/VKo_37_2.txt	65	aver	262	6	4	9	14	30	28	2	3	21	27	2	16	1	2	33	3	9	67	
/Users/irene/Downloads/exam/exam2014/VKo_38_2.txt	60	aver	271	2	2	5	15	24	24	0	6	45	47	3	14	0	4	23	3	7	109	
/Users/irene/Downloads/exam/exam2014/VKo_9_2.txt	70	best	287	3	3	6	14	38	38	0	8	26	25	6	29	0	2	45	4	7	86	
/Users/irene/Downloads/exam/exam2014/ZEv_12_2.txt	60	aver	228	2	2	2	13	28	28	0	8	16	21	4	19	0	1	30	2	7	60	
/Users/irene/Downloads/exam/exam2014/ZEv_14_2.txt	55	aver	186	3	3	2	10	19	19	0	4	12	21	7	14	0	1	19	2	8	54	
/Users/irene/Downloads/exam/exam2014/ZEv_15_2.txt	65	aver	290	6	4	4	14	37	37	0	2	31	39	4	17	3	1	31	3	11	94	
/Users/irene/Downloads/exam/exam2014/ZEv_16_2.txt	60	aver	334	5	6	5	18	42	41	1	6	31	41	10	20	2	4	49	3	13	104	
/Users/irene/Downloads/exam/exam2014/ZEv_17_2.txt	55	aver	269	4	4	6	15	28	27	1	7	32	25	3	22	0	3	35	2	11	82	
/Users/irene/Downloads/exam/exam2014/ZEv_19_2.txt	65	aver	291	5	3	3	17	29	29	0	7	22	30	7	19	0	1	35	3	8	78	
/Users/irene/Downloads/exam/exam2014/ZEv_20_2.txt	55	aver	175	4	0	3	12	16	16	0	7	19	20	9	10	0	4	23	1	8	58	
/Users/irene/Downloads/exam/exam2014/ZEv_23_2.txt	60	aver	230	2	2	3	18	26	26	0	6	26	33	3	11	0	1	17	2	6	73	
/Users/irene/Downloads/exam/exam2014/ZEv_24_2.txt	65	aver	283	5	4	10	15	31	31	0	3	16	30	6	17	0	5	47	2	11	69	
/Users/irene/Downloads/exam/exam2014/ZEv_25_2.txt	65	aver	255	3	4	10	13	26	26	0	1	27	36	6	18	0	2	34	3	9	87	
/Users/irene/Downloads/exam/exam2014/ZEv_27_2.txt	65	aver	268	4	2	7	12	32	32	0	5	21	32	3	18	2	2	40	3	9	76	
/Users/irene/Downloads/exam/exam2014/ZEv_29_2.txt	55	aver	210	3	2	3	11	22	22	0	6	13	31	5	12	0	0	25	3	10	61	
/Users/irene/Downloads/exam/exam2014/ZEv_2_2.txt	55	aver	171	3	2	1	11	16	16	0	1	25	28	2	6	0	6	13	2	8	61	
/Users/irene/Downloads/exam/exam2014/ZEv_30_2.txt	55	aver	256	0	2	5	17	29	29	0	8	28	31	5	17	1	3	27	1	6	82	
/Users/irene/Downloads/exam/exam2014/ZEv_31_2.txt	60	aver	351	2	2	14	21	40	40	0	7	19	36	8	15	0	4	41	2	6	78	
/Users/irene/Downloads/exam/exam2014/ZEv_32_2.txt	60	aver	214	5	8	3	9	28	28	0	2	9	23	4	16	0	3	23	3	8	52	
/Users/irene/Downloads/exam/exam2014/ZEv_33_2.txt	65	aver	255	4	2	11	17	30	29	1	11	9	29	6	21	0	4	41	2	7	65	
